symbol,entry_ts,exit_ts,entry,exit,why,pnl,rise_pct,entry_at
1000000BOBUSDT,1751293620000,1751294460000,0.05036,0.05251428888888889,SL,-8.7756,8.76,2025-06-30 14:27:00
LEVERUSDT,1751317380000,1751319180000,0.0003517,0.000346,TIME,3.0214,7.51,2025-06-30 21:03:00
HFTUSDT,1751322960000,1751323200000,0.12531,0.13067048333333334,SL,-8.7756,16.05,2025-06-30 22:36:00
BROCCOLI714USDT,1751323020000,1751324820000,0.03518,0.03607,TIME,-5.2797,7.62,2025-06-30 22:37:00
FIDAUSDT,1751333520000,1751335320000,0.07638,0.07633,TIME,-0.0891,8.06,2025-07-01 01:32:00
HIFIUSDT,1751337840000,1751339160000,0.1318,0.12632571196090725,TP,8.087,7.33,2025-07-01 02:44:00
MAVUSDT,1751337960000,1751339760000,0.05173,0.05265,TIME,-3.7769,12.65,2025-07-01 02:46:00
HFTUSDT,1751357220000,1751357520000,0.13519,0.12962409284819618,TP,8.0142,7.26,2025-07-01 08:07:00
MYXUSDT,1751371320000,1751373120000,0.09277,0.08775745325950478,TP,10.5864,9.7,2025-07-01 12:02:00
JELLYJELLYUSDT,1751371800000,1751373540000,0.0203,0.02116838888888889,SL,-8.7756,9.24,2025-07-01 12:10:00
HOOKUSDT,1751375700000,1751376600000,0.1053,0.10980450000000001,SL,-8.7756,13.28,2025-07-01 13:15:00
JELLYJELLYUSDT,1751378040000,1751378580000,0.01907,0.019885772222222223,SL,-8.7756,13.1,2025-07-01 13:54:00
ARPAUSDT,1751393160000,1751394960000,0.02078,0.02116,TIME,-3.8774,11.19,2025-07-01 18:06:00
TUTUSDT,1751399880000,1751401680000,0.06187,0.06224,TIME,-1.4161,9.61,2025-07-01 19:58:00
DMCUSDT,1751403660000,1751404740000,0.009742,0.010158741111111112,SL,-8.7756,10.52,2025-07-01 21:01:00
HFTUSDT,1751404560000,1751406360000,0.12964,0.13302,TIME,-5.4344,13.08,2025-07-01 21:16:00
LEVERUSDT,1751426160000,1751427960000,0.0003182,0.0003191,TIME,-0.7857,7.53,2025-07-02 03:16:00
HUSDT,1751434440000,1751434620000,0.08449,0.07965677210195228,TP,11.2209,10.32,2025-07-02 05:34:00
HUSDT,1751446800000,1751447100000,0.07405,0.07721769444444446,SL,-8.7756,13.62,2025-07-02 09:00:00
AWEUSDT,1751463600000,1751465400000,0.066007,0.064263,TIME,5.0643,10.14,2025-07-02 13:40:00
GASUSDT,1751466780000,1751468580000,2.854,2.851,TIME,-0.0098,7.61,2025-07-02 14:33:00
HIFIUSDT,1751470320000,1751472120000,0.1367,0.1365,TIME,0.0726,8.03,2025-07-02 15:32:00
HFTUSDT,1751476140000,1751477940000,0.15459,0.15705,TIME,-3.4026,7.55,2025-07-02 17:09:00
PLUMEUSDT,1751480280000,1751482080000,0.1134,0.1141,TIME,-1.4546,8.63,2025-07-02 18:18:00
SWARMSUSDT,1751506440000,1751506740000,0.02729,0.028457405555555555,SL,-8.7756,8.23,2025-07-03 01:34:00
MYXUSDT,1751517780000,1751519580000,0.07214,0.0726,TIME,-1.4953,7.13,2025-07-03 04:43:00
FUNUSDT,1751521020000,1751522520000,0.010064,0.008966125572825173,TP,21.5979,21.23,2025-07-03 05:37:00
RONINUSDT,1751535900000,1751536740000,0.572,0.5472044763263898,TP,8.4498,7.67,2025-07-03 09:45:00
ICNTUSDT,1751552400000,1751553600000,0.353,0.36810055555555554,SL,-8.7756,7.64,2025-07-03 14:20:00
ICNTUSDT,1751553960000,1751555160000,0.3626,0.3428047971370785,TP,10.6985,9.81,2025-07-03 14:46:00
FUNUSDT,1751555580000,1751557080000,0.01159,0.012085794444444445,SL,-8.7756,8.78,2025-07-03 15:13:00
1000000MOGUSDT,1751557860000,1751559660000,1.0495,1.0437,TIME,0.8853,7.04,2025-07-03 15:51:00
ICNTUSDT,1751564700000,1751565120000,0.3089,0.32211405555555556,SL,-8.7756,7.31,2025-07-03 17:45:00
LOKAUSDT,1751584560000,1751586300000,0.05957,0.06211827222222222,SL,-8.7756,7.72,2025-07-03 23:16:00
HUSDT,1751587740000,1751589540000,0.08258,0.08364,TIME,-2.7872,9.42,2025-07-04 00:09:00
DUSDT,1751590800000,1751592600000,0.03348,0.03337,TIME,0.4371,10.21,2025-07-04 01:00:00
HUSDT,1751592060000,1751593860000,0.07765,0.07708,TIME,1.2481,9.28,2025-07-04 01:21:00
LEVERUSDT,1751594040000,1751595000000,0.0001948,0.00018462698768067996,TP,10.2246,9.35,2025-07-04 01:54:00
BSWUSDT,1751594940000,1751596380000,0.01206,0.011508145996180469,TP,8.9318,8.12,2025-07-04 02:09:00
ICNTUSDT,1751601480000,1751601600000,0.2906,0.30303122222222223,SL,-8.7756,24.84,2025-07-04 03:58:00
ICNTUSDT,1751605200000,1751607000000,0.2889,0.2982,TIME,-6.6582,7.96,2025-07-04 05:00:00
BSWUSDT,1751612640000,1751614440000,0.01421,0.01394,TIME,3.5801,10.38,2025-07-04 07:04:00
BULLAUSDT,1751625300000,1751625660000,0.102,0.0973120123346314,TP,8.9721,8.16,2025-07-04 10:35:00
IDOLUSDT,1751630460000,1751631060000,0.01324,0.013806377777777778,SL,-8.7756,9.76,2025-07-04 12:01:00
IDOLUSDT,1751646900000,1751647320000,0.0157,0.014112624286095875,TP,20.0013,19.44,2025-07-04 16:35:00
IDOLUSDT,1751647500000,1751647560000,0.01367,0.012930895866832229,TP,10.5935,9.71,2025-07-04 16:45:00
HUSDT,1751648400000,1751648520000,0.09886,0.09484006577466501,TP,7.9126,7.16,2025-07-04 17:00:00
IDOLUSDT,1751659500000,1751659620000,0.01295,0.013503972222222223,SL,-8.7756,7.08,2025-07-04 20:05:00
BSWUSDT,1751685420000,1751686440000,0.01384,0.014432044444444445,SL,-8.7756,8.08,2025-07-05 03:17:00
MYXUSDT,1751689260000,1751691060000,0.05424,0.05301,TIME,4.3154,7.85,2025-07-05 04:21:00
BSWUSDT,1751691840000,1751693640000,0.01339,0.01325,TIME,1.8711,11.54,2025-07-05 05:04:00
IDOLUSDT,1751706960000,1751708100000,0.01289,0.013441405555555556,SL,-8.7756,7.72,2025-07-05 09:16:00
LEVERUSDT,1751725380000,1751727180000,0.000154,0.0001536,TIME,0.2995,8.31,2025-07-05 14:23:00
FLMUSDT,1751737620000,1751738100000,0.0252,0.026278,SL,-8.7756,7.54,2025-07-05 17:47:00
HIFIUSDT,1751740500000,1751742300000,0.0907,0.0924,TIME,-3.9686,8.97,2025-07-05 18:35:00
BMTUSDT,1751742360000,1751744160000,0.0885,0.08935,TIME,-2.1409,12.65,2025-07-05 19:06:00
SOONUSDT,1751742540000,1751744340000,0.14233,0.14349,TIME,-1.85,18.17,2025-07-05 19:09:00
IDOLUSDT,1751823720000,1751824140000,0.01497,0.014155403652870184,TP,10.6631,9.77,2025-07-06 17:42:00
ICNTUSDT,1751850300000,1751851500000,0.2555,0.2664297222222222,SL,-8.7756,7.77,2025-07-07 01:05:00
BAKEUSDT,1751860440000,1751861760000,0.0865,0.09020027777777777,SL,-8.7756,9.69,2025-07-07 03:54:00
LEVERUSDT,1751877360000,1751878320000,0.0002131,0.00020435766950311103,TP,7.9849,7.23,2025-07-07 08:36:00
LEVERUSDT,1751878500000,1751878920000,0.000203,0.0002116838888888889,SL,-8.7756,8.43,2025-07-07 08:55:00
REDUSDT,1751879100000,1751880900000,0.305,0.296,TIME,5.6816,10.73,2025-07-07 09:05:00
MUSDT,1751885460000,1751886300000,0.1768,0.16595816988854672,TP,12.0445,11.12,2025-07-07 10:51:00
MUSDT,1751886360000,1751886960000,0.1653,0.1723711666666667,SL,-8.7756,9.26,2025-07-07 11:06:00
MUSDT,1751887200000,1751887800000,0.1571,0.1638203888888889,SL,-8.7756,13.27,2025-07-07 11:20:00
VICUSDT,1751892600000,1751894340000,0.2641,0.2753976111111111,SL,-8.7756,8.67,2025-07-07 12:50:00
SOONUSDT,1751899080000,1751900880000,0.15454,0.15951,TIME,-6.652,8.14,2025-07-07 14:38:00
PORT3USDT,1751899380000,1751901180000,0.04249,0.037302131724985546,TP,24.1992,24.24,2025-07-07 14:43:00
PORT3USDT,1751901240000,1751902020000,0.03783,0.03627390110484239,TP,8.0068,7.25,2025-07-07 15:14:00
MUSDT,1751901780000,1751902200000,0.1503,0.1567295,SL,-8.7756,9.07,2025-07-07 15:23:00
PORT3USDT,1751902080000,1751902620000,0.03598,0.037519144444444444,SL,-8.7756,7.82,2025-07-07 15:28:00
LEVERUSDT,1751904060000,1751904960000,0.0001864,0.0001786880277705772,TP,8.0546,7.3,2025-07-07 16:01:00
PORT3USDT,1751904060000,1751904420000,0.03488,0.03637208888888889,SL,-8.7756,11.77,2025-07-07 16:01:00
ALPINEUSDT,1751904420000,1751906220000,0.8534,0.8734,TIME,-4.9071,7.29,2025-07-07 16:07:00
SOPHUSDT,1751905080000,1751906880000,0.03075,0.031012,TIME,-1.9241,8.31,2025-07-07 16:18:00
FISUSDT,1751913540000,1751915340000,0.12399,0.12366,TIME,0.3123,8.4,2025-07-07 18:39:00
PORT3USDT,1751940060000,1751941440000,0.02508,0.02615286666666667,SL,-8.7756,8.44,2025-07-08 02:01:00
MYXUSDT,1751952000000,1751952120000,0.09367,0.08972560064265259,TP,8.2019,7.43,2025-07-08 05:20:00
REIUSDT,1751959260000,1751960520000,0.01653,0.017237116666666667,SL,-8.7756,7.72,2025-07-08 07:21:00
MUSDT,1751964180000,1751965980000,0.1921,0.1928,TIME,-0.9488,9.46,2025-07-08 08:43:00
ALPINEUSDT,1751966880000,1751967420000,0.9151,0.8744012283567467,TP,8.6749,7.88,2025-07-08 09:28:00
MYXUSDT,1751976360000,1751977140000,0.11352,0.11837613333333333,SL,-8.7756,7.92,2025-07-08 12:06:00
COWUSDT,1751978040000,1751979840000,0.31,0.3136,TIME,-2.5426,8.77,2025-07-08 12:34:00
IDOLUSDT,1751983200000,1751985000000,0.01375,0.01352,TIME,3.1255,8.23,2025-07-08 14:00:00
MAGICUSDT,1752031680000,1752033480000,0.1662,0.1689,TIME,-3.4691,9.86,2025-07-09 03:28:00
VICUSDT,1752033060000,1752033480000,0.313,0.29541696151239183,TP,11.0152,10.12,2025-07-09 03:51:00
MAVIAUSDT,1752040080000,1752041880000,0.156,0.1586,TIME,-3.5533,9.26,2025-07-09 05:48:00
VOXELUSDT,1752051840000,1752053640000,0.05403,0.05439,TIME,-1.5526,9.07,2025-07-09 09:04:00
MUSDT,1752055620000,1752056100000,0.2274,0.23712766666666665,SL,-8.7756,7.14,2025-07-09 10:07:00
BRUSDT,1752060300000,1752060480000,0.06548,0.06828108888888888,SL,-8.7756,11.02,2025-07-09 11:25:00
GMXUSDT,1752072540000,1752073680000,11.604,11.042560819168294,TP,9.4566,8.62,2025-07-09 14:49:00
QTUMUSDT,1752098400000,1752100200000,2.078,2.106,TIME,-2.9149,13.53,2025-07-09 22:00:00
MYXUSDT,1752100200000,1752102000000,0.12282,0.1205,TIME,3.5579,9.02,2025-07-09 22:30:00
ZEREBROUSDT,1752112560000,1752112740000,0.03773,0.03476313187455482,TP,15.5068,14.63,2025-07-10 01:56:00
ZEREBROUSDT,1752118200000,1752120000000,0.03294,0.03305,TIME,-0.8879,9.27,2025-07-10 03:30:00
TANSSIUSDT,1752118380000,1752119040000,0.0727,0.07580994444444444,SL,-8.7756,9.74,2025-07-10 03:33:00
MUSDT,1752120120000,1752121260000,0.3564,0.371646,SL,-8.7756,7.31,2025-07-10 04:02:00
HYPERUSDT,1752125460000,1752126600000,0.2729,0.25668045938691875,TP,11.6668,10.75,2025-07-10 05:31:00
VICUSDT,1752155940000,1752157740000,0.3179,0.3218,TIME,-2.6736,9.22,2025-07-10 13:59:00
AINUSDT,1752157500000,1752159300000,0.11808,0.12313120000000001,SL,-8.7756,11.01,2025-07-10 14:25:00
HUSDT,1752162780000,1752163980000,0.04715,0.04916697222222222,SL,-8.7756,9.67,2025-07-10 15:53:00
CROSSUSDT,1752163080000,1752164280000,0.12841,0.13390309444444445,SL,-8.7756,7.51,2025-07-10 15:58:00
MUSDT,1752164400000,1752165300000,0.3923,0.4090817222222222,SL,-8.7756,9.1,2025-07-10 16:20:00
AINUSDT,1752165720000,1752166260000,0.12248,0.12771942222222224,SL,-8.7756,13.16,2025-07-10 16:42:00
VINEUSDT,1752171360000,1752173160000,0.03714,0.03688,TIME,1.1801,9.56,2025-07-10 18:16:00
HUSDT,1752174420000,1752176220000,0.05132,0.05231,TIME,-4.0781,9.57,2025-07-10 19:07:00
COSUSDT,1752179280000,1752181080000,0.003365,0.003404,TIME,-2.538,16.55,2025-07-10 20:28:00
SKLUSDT,1752182400000,1752184200000,0.02136,0.02166,TIME,-3.029,7.33,2025-07-10 21:20:00
PUMPBTCUSDT,1752185820000,1752187620000,0.0484,0.04529,TIME,12.6312,20.33,2025-07-10 22:17:00
CROSSUSDT,1752185880000,1752186180000,0.13162,0.1372504111111111,SL,-8.7756,8.37,2025-07-10 22:18:00
AINUSDT,1752186780000,1752187020000,0.17797,0.16784164413884245,TP,11.1621,10.26,2025-07-10 22:33:00
AINUSDT,1752187140000,1752187440000,0.17019,0.17747035,SL,-8.7756,7.97,2025-07-10 22:39:00
PUMPBTCUSDT,1752187980000,1752189780000,0.04501,0.04624,TIME,-5.6855,23.4,2025-07-10 22:53:00
MUSDT,1752188520000,1752190320000,0.4305,0.4328,TIME,-1.2885,12.53,2025-07-10 23:02:00
TANSSIUSDT,1752190320000,1752192120000,0.05567,0.05538,TIME,0.8219,11.55,2025-07-10 23:32:00
OMNIUSDT,1752191340000,1752193140000,2.293,2.229,TIME,5.3622,12.12,2025-07-10 23:49:00
CROSSUSDT,1752192180000,1752192780000,0.13135,0.13696886111111112,SL,-8.7756,11.38,2025-07-11 00:03:00
AINUSDT,1752195780000,1752196020000,0.17054,0.17783532222222223,SL,-8.7756,7.58,2025-07-11 01:03:00
MUSDT,1752195900000,1752196140000,0.4187,0.43661105555555557,SL,-8.7756,7.17,2025-07-11 01:05:00
ALPHAUSDT,1752196620000,1752198420000,0.01362,0.01375,TIME,-2.129,9.23,2025-07-11 01:17:00
BANANAS31USDT,1752198180000,1752198540000,0.05339,0.055673905555555556,SL,-8.7756,12.39,2025-07-11 01:43:00
VICUSDT,1752199080000,1752199920000,0.4581,0.4776965,SL,-8.7756,7.81,2025-07-11 01:58:00
AINUSDT,1752199620000,1752200100000,0.17964,0.1873246,SL,-8.7756,12.77,2025-07-11 02:07:00
ASRUSDT,1752200280000,1752202080000,2.19,2.205,TIME,-1.5899,8.59,2025-07-11 02:18:00
DEGOUSDT,1752200400000,1752202200000,1.1001,1.1205,TIME,-3.9288,11.78,2025-07-11 02:20:00
BULLAUSDT,1752209340000,1752211140000,0.0594,0.0603,TIME,-3.2503,9.75,2025-07-11 04:49:00
BANANAS31USDT,1752210360000,1752210600000,0.037093,0.03543084134337698,TP,8.7421,7.94,2025-07-11 05:06:00
VICUSDT,1752211260000,1752211440000,0.488,0.4662159373631127,TP,8.7079,7.91,2025-07-11 05:21:00
MUSDT,1752211920000,1752213600000,0.5639,0.5880223888888888,SL,-8.7756,15.75,2025-07-11 05:32:00
IDOLUSDT,1752211980000,1752213780000,0.0169,0.01687,TIME,0.135,10.32,2025-07-11 05:33:00
AINUSDT,1752212280000,1752212460000,0.1942,0.18466273949995157,TP,9.6021,8.76,2025-07-11 05:38:00
CROSSUSDT,1752212460000,1752212640000,0.22568,0.23533408888888888,SL,-8.7756,23.2,2025-07-11 05:41:00
TANSSIUSDT,1752212520000,1752212640000,0.0739,0.0704185393804732,TP,9.2021,8.37,2025-07-11 05:42:00
AINUSDT,1752212520000,1752212580000,0.1532,0.15975355555555557,SL,-8.7756,8.24,2025-07-11 05:42:00
CROSSUSDT,1752212700000,1752212760000,0.23221,0.2222158673801407,TP,8.3878,7.61,2025-07-11 05:45:00
CROSSUSDT,1752212940000,1752213120000,0.18931,0.19740826111111112,SL,-8.7756,24.66,2025-07-11 05:49:00
OMNIUSDT,1752212940000,1752213540000,4.338,4.52357,SL,-8.7756,24.32,2025-07-11 05:49:00
SKATEUSDT,1752213180000,1752214980000,0.04757,0.04669,TIME,3.4798,7.83,2025-07-11 05:53:00
CROSSUSDT,1752213360000,1752213420000,0.18276,0.17090190517811615,TP,12.7567,11.83,2025-07-11 05:56:00
TANSSIUSDT,1752213420000,1752214380000,0.06493,0.06770756111111112,SL,-8.7756,28.41,2025-07-11 05:57:00
CROSSUSDT,1752213480000,1752213600000,0.18012,0.18782513333333334,SL,-8.7756,11.9,2025-07-11 05:58:00
CYBERUSDT,1752213540000,1752215340000,1.691,1.727,TIME,-4.4778,15.65,2025-07-11 05:59:00
IDOLUSDT,1752214200000,1752215640000,0.01663,0.015603400938828227,TP,12.1264,11.2,2025-07-11 06:10:00
CROSSUSDT,1752215460000,1752215580000,0.1647,0.17174550000000002,SL,-8.7756,13.14,2025-07-11 06:31:00
DOLOUSDT,1752215940000,1752217740000,0.06058,0.060865,TIME,-1.1609,20.36,2025-07-11 06:39:00
SAGAUSDT,1752216000000,1752217800000,0.3172,0.3142,TIME,1.6716,7.92,2025-07-11 06:40:00
INITUSDT,1752216180000,1752217860000,0.5426,0.5203202838152162,TP,7.9922,7.24,2025-07-11 06:43:00
PORTALUSDT,1752216480000,1752218160000,0.04907,0.05116910555555556,SL,-8.7756,7.63,2025-07-11 06:48:00
ALTUSDT,1752216660000,1752217080000,0.04579,0.047748794444444444,SL,-8.7756,18.95,2025-07-11 06:51:00
SAGAUSDT,1752218040000,1752219000000,0.3096,0.322844,SL,-8.7756,7.51,2025-07-11 07:14:00
MUSDT,1752218040000,1752219840000,0.5688,0.5756,TIME,-2.611,12.58,2025-07-11 07:14:00
RESOLVUSDT,1752221040000,1752221280000,0.23632,0.2246755223825791,TP,9.6348,8.79,2025-07-11 08:04:00
OMNIUSDT,1752221340000,1752222900000,4.202,4.3817522222222225,SL,-8.7756,8.38,2025-07-11 08:09:00
AINUSDT,1752221640000,1752223440000,0.14997,0.14307063255197547,TP,8.981,8.17,2025-07-11 08:14:00
AINUSDT,1752223620000,1752224880000,0.14556,0.15178673333333334,SL,-8.7756,16.63,2025-07-11 08:47:00
HUSDT,1752223980000,1752224940000,0.05773,0.06019956111111111,SL,-8.7756,8.91,2025-07-11 08:53:00
RESOLVUSDT,1752224580000,1752224640000,0.2237,0.2142264533652946,TP,8.2499,7.48,2025-07-11 09:03:00
CROSSUSDT,1752224640000,1752225240000,0.17013,0.17740778333333335,SL,-8.7756,8.22,2025-07-11 09:04:00
BANANAS31USDT,1752227520000,1752227940000,0.028035,0.026778894616947695,TP,8.741,7.94,2025-07-11 09:52:00
KERNELUSDT,1752228120000,1752229920000,0.1434,0.1457,TIME,-3.4278,9.1,2025-07-11 10:02:00
CROSSUSDT,1752229560000,1752231360000,0.1876,0.18973,TIME,-2.4908,14.82,2025-07-11 10:26:00
NEIROETHUSDT,1752229860000,1752229920000,0.15863,0.14747912543700895,TP,13.839,12.92,2025-07-11 10:31:00
RESOLVUSDT,1752232320000,1752234120000,0.21166,0.20449,TIME,6.555,21.6,2025-07-11 11:12:00
ZKJUSDT,1752234420000,1752235080000,0.1895,0.1976063888888889,SL,-8.7756,14.36,2025-07-11 11:47:00
SOONUSDT,1752234720000,1752236520000,0.15858,0.15969,TIME,-1.6199,8.67,2025-07-11 11:52:00
DOLOUSDT,1752236460000,1752238260000,0.062997,0.064311,TIME,-4.3916,8.28,2025-07-11 12:21:00
CROSSUSDT,1752236580000,1752237240000,0.18337,0.17591709557036547,TP,7.9088,7.16,2025-07-11 12:23:00
HYPERUSDT,1752237060000,1752238860000,0.5599,0.5633,TIME,-1.4345,7.23,2025-07-11 12:31:00
NFPUSDT,1752238920000,1752240720000,0.07449,0.07382,TIME,1.5789,10.33,2025-07-11 13:02:00
NEIROETHUSDT,1752239760000,1752239820000,0.12797,0.12285486170449192,TP,7.7743,7.04,2025-07-11 13:16:00
ZKJUSDT,1752239940000,1752241740000,0.1892,0.1932,TIME,-4.4483,9.6,2025-07-11 13:19:00
DRIFTUSDT,1752240000000,1752241800000,0.4415,0.4446,TIME,-1.6243,10.26,2025-07-11 13:20:00
PORTALUSDT,1752242700000,1752242940000,0.07003,0.06695684119466452,TP,8.5567,7.77,2025-07-11 14:05:00
MAVUSDT,1752242760000,1752244560000,0.04999,0.05027,TIME,-1.3402,10.72,2025-07-11 14:06:00
USUALUSDT,1752247020000,1752248820000,0.0911,0.091,TIME,-0.0005,9.22,2025-07-11 15:17:00
VANRYUSDT,1752247800000,1752249600000,0.03647,0.03579,TIME,3.5091,10.24,2025-07-11 15:30:00
XVGUSDT,1752249240000,1752251040000,0.0064457,0.0065008,TIME,-1.9297,11.77,2025-07-11 15:54:00
DOLOUSDT,1752250860000,1752251460000,0.064951,0.060772978806964896,TP,12.6451,11.72,2025-07-11 16:21:00
MUSDT,1752251460000,1752251580000,0.7852,0.7245696699956333,TP,15.2233,14.33,2025-07-11 16:31:00
MUSDT,1752251640000,1752251700000,0.7095,0.6649540238600504,TP,12.337,11.41,2025-07-11 16:34:00
MUSDT,1752251760000,1752251880000,0.6745,0.7033536111111112,SL,-8.7756,8.3,2025-07-11 16:36:00
PORTALUSDT,1752252240000,1752254040000,0.0685,0.06931,TIME,-2.585,7.67,2025-07-11 16:44:00
MUSDT,1752253380000,1752253440000,0.6779,0.643734928911908,TP,9.8597,9.0,2025-07-11 17:03:00
DUSDT,1752259020000,1752260820000,0.04186,0.04165,TIME,0.7833,30.14,2025-07-11 18:37:00
BIDUSDT,1752259740000,1752261300000,0.11272,0.10687293561700101,TP,10.1545,9.28,2025-07-11 18:49:00
ALPHAUSDT,1752261300000,1752261720000,0.0175,0.018248611111111115,SL,-8.7756,10.63,2025-07-11 19:15:00
ALPHAUSDT,1752262200000,1752263220000,0.01847,0.017563233763887427,TP,9.5988,8.75,2025-07-11 19:30:00
MUSDT,1752264180000,1752265380000,0.7505,0.717994084680584,TP,8.4425,7.66,2025-07-11 20:03:00
VINEUSDT,1752266040000,1752267840000,0.03716,0.03693,TIME,1.0179,7.88,2025-07-11 20:34:00
MUSDT,1752271320000,1752272340000,0.791,0.8248372222222223,SL,-8.7756,8.58,2025-07-11 22:02:00
ALPHAUSDT,1752275700000,1752277500000,0.01713,0.01734,TIME,-2.6718,8.45,2025-07-11 23:15:00
ACEUSDT,1752275880000,1752277680000,0.636,0.6161,TIME,6.0379,19.56,2025-07-11 23:18:00
CROSSUSDT,1752280560000,1752281100000,0.14974,0.15614554444444445,SL,-8.7756,7.0,2025-07-12 00:36:00
IDOLUSDT,1752285600000,1752287400000,0.01869,0.01789,TIME,8.3407,20.02,2025-07-12 02:00:00
IDOLUSDT,1752287880000,1752289680000,0.01754,0.01721,TIME,3.5428,8.72,2025-07-12 02:38:00
KERNELUSDT,1752294600000,1752296400000,0.1461,0.1433,TIME,3.613,7.58,2025-07-12 04:30:00
HUSDT,1752294660000,1752294900000,0.07942,0.07518204637310719,TP,10.4523,9.57,2025-07-12 04:31:00
SKYAIUSDT,1752295320000,1752295740000,0.07067,0.06710171884695569,TP,9.8784,9.02,2025-07-12 04:42:00
POLYXUSDT,1752295320000,1752297120000,0.14922,0.14888,TIME,0.2357,14.97,2025-07-12 04:42:00
SKYAIUSDT,1752295800000,1752297600000,0.06789,0.06646,TIME,3.9927,15.16,2025-07-12 04:50:00
VOXELUSDT,1752296160000,1752297960000,0.05594,0.05592,TIME,-0.1485,7.08,2025-07-12 04:56:00
ALPHAUSDT,1752296220000,1752296460000,0.01798,0.016797659127250824,TP,12.9317,12.0,2025-07-12 04:57:00
SYNUSDT,1752301860000,1752303660000,0.1365,0.1333,TIME,4.4686,12.24,2025-07-12 06:31:00
BAKEUSDT,1752301920000,1752303720000,0.0936,0.0966,TIME,-6.6303,20.19,2025-07-12 06:32:00
GASUSDT,1752302460000,1752304260000,3.25,3.225,TIME,1.3185,7.63,2025-07-12 06:41:00
AIOTUSDT,1752303480000,1752304620000,0.19657,0.2049788277777778,SL,-8.7756,12.58,2025-07-12 06:58:00
BULLAUSDT,1752303660000,1752304500000,0.0649,0.06767627777777778,SL,-8.7756,14.92,2025-07-12 07:01:00
LSKUSDT,1752306180000,1752307980000,0.4522,0.4471,TIME,2.0356,15.13,2025-07-12 07:43:00
MUSDT,1752306300000,1752307500000,0.7143,0.7448561666666668,SL,-8.7756,8.15,2025-07-12 07:45:00
ARKUSDT,1752306540000,1752306720000,0.5684,0.5377025379848188,TP,10.5814,9.69,2025-07-12 07:49:00
AERGOUSDT,1752306900000,1752306960000,0.1232,0.11808340610433193,TP,8.0862,7.33,2025-07-12 07:55:00
ARKUSDT,1752309540000,1752309900000,0.5299,0.4995277613515553,TP,11.2434,10.34,2025-07-12 08:39:00
BULLAUSDT,1752309960000,1752310500000,0.0692,0.07216022222222222,SL,-8.7756,7.94,2025-07-12 08:46:00
HEIUSDT,1752310800000,1752312060000,0.331,0.34515944444444446,SL,-8.7756,7.64,2025-07-12 09:00:00
REIUSDT,1752311280000,1752313080000,0.01799,0.01861,TIME,-7.1127,7.16,2025-07-12 09:08:00
KNCUSDT,1752312660000,1752314460000,0.5373,0.5131,TIME,8.788,11.23,2025-07-12 09:31:00
BAKEUSDT,1752314460000,1752316260000,0.0963,0.0978,TIME,-3.3353,7.27,2025-07-12 10:01:00
AIOTUSDT,1752317220000,1752317280000,0.22545,0.23509425,SL,-8.7756,8.57,2025-07-12 10:47:00
TANSSIUSDT,1752319920000,1752320760000,0.05347,0.055757327777777775,SL,-8.7756,7.02,2025-07-12 11:32:00
BANANAS31USDT,1752322440000,1752323100000,0.013148,0.013710442222222223,SL,-8.7756,7.03,2025-07-12 12:14:00
BULLAUSDT,1752328800000,1752329220000,0.0711,0.06798402840887335,TP,8.545,7.76,2025-07-12 14:00:00
PUMPUSDT,1752328920000,1752328980000,0.004926,0.005136723333333333,SL,-8.7756,7.1,2025-07-12 14:02:00
BANANAS31USDT,1752329340000,1752330060000,0.013688,0.014273542222222223,SL,-8.7756,9.21,2025-07-12 14:09:00
HYPERUSDT,1752331140000,1752332940000,0.4536,0.4552,TIME,-0.9255,9.5,2025-07-12 14:39:00
CROSSUSDT,1752331860000,1752332640000,0.12542,0.11991011013808281,TP,8.5663,7.78,2025-07-12 14:51:00
ICNTUSDT,1752332580000,1752334380000,0.3069,0.3079,TIME,-0.8717,8.87,2025-07-12 15:03:00
KNCUSDT,1752336000000,1752336360000,0.5858,0.5524691927209044,TP,11.1596,10.26,2025-07-12 16:00:00
MUSDT,1752338100000,1752338700000,0.5605,0.5844769444444444,SL,-8.7756,7.58,2025-07-12 16:35:00
HAEDALUSDT,1752339180000,1752339660000,0.165037,0.15800149609094893,TP,8.306,7.53,2025-07-12 16:53:00
BANANAS31USDT,1752345720000,1752345780000,0.01534,0.014415807061137589,TP,11.8295,10.91,2025-07-12 18:42:00
BANANAS31USDT,1752347280000,1752347520000,0.014335,0.014948219444444445,SL,-8.7756,7.88,2025-07-12 19:08:00
MYXUSDT,1752351600000,1752353400000,0.1039,0.10372,TIME,0.1265,7.24,2025-07-12 20:20:00
RDNTUSDT,1752356460000,1752357540000,0.02302,0.024004744444444445,SL,-8.7756,7.73,2025-07-12 21:41:00
MOCAUSDT,1752368940000,1752370740000,0.10616,0.10277,TIME,6.1666,8.65,2025-07-13 01:09:00
AIOTUSDT,1752369000000,1752370800000,0.22186,0.22419,TIME,-2.3204,11.6,2025-07-13 01:10:00
PHBUSDT,1752370860000,1752372660000,0.5725,0.5712,TIME,0.2341,11.31,2025-07-13 01:41:00
AINUSDT,1752375000000,1752375420000,0.13371,0.13942981666666668,SL,-8.7756,9.92,2025-07-13 02:50:00
